"Drug Crime Trend"
"Current date: 1/22/2019 9:16:50 AM (Mountain Standard Time)"
"Jurisdiction by Geography","Incident Date","Offense Type","Number of Crimes","Number of Offenses","Estimated Population",
"Denver County","2017","Crimes Against Person","11,274","9,909","706,616"
"Denver County","2017","Crimes Against Property","35,964","35,833","706,616"
"Denver County","2017","Crimes Against Society","6,127","6,127","706,616"
"Dolores County","2008","Crimes Against Person","9","9","1,924"
"Dolores County","2008","Crimes Against Property","20","20","1,924"
"Dolores County","2008","Crimes Against Society","3","3","1,924"
"Dolores County","2009","Crimes Against Person","15","14","2,006"
"Dolores County","2009","Crimes Against Property","31","31","2,006"
"Dolores County","2009","Crimes Against Society","1","1","2,006"
"Dolores County","2010","Crimes Against Person","6","6","2,064"
"Dolores County","2010","Crimes Against Property","41","41","2,064"
"Dolores County","2010","Crimes Against Society","4","4","2,064"
"Dolores County","2011","Crimes Against Person","8","8","2,100"
"Dolores County","2011","Crimes Against Property","43","43","2,100"
"Dolores County","2011","Crimes Against Society","1","1","2,100"
"Dolores County","2012","Crimes Against Person","9","8","2,084"
"Dolores County","2012","Crimes Against Property","35","35","2,084"
"Dolores County","2012","Crimes Against Society","","","2,084"
"Dolores County","2013","Crimes Against Person","9","9","1,985"
"Dolores County","2013","Crimes Against Property","13","13","1,985"
"Dolores County","2013","Crimes Against Society","1","1","1,985"
"Dolores County","2014","Crimes Against Person","8","8","2,032"
"Dolores County","2014","Crimes Against Property","23","23","2,032"
"Dolores County","2014","Crimes Against Society","2","2","2,032"
"Dolores County","2015","Crimes Against Person","13","12","1,965"
"Dolores County","2015","Crimes Against Property","25","25","1,965"
"Dolores County","2015","Crimes Against Society","3","3","1,965"
"Dolores County","2016","Crimes Against Person","24","23","1,965"
"Dolores County","2016","Crimes Against Property","28","28","1,965"
"Dolores County","2016","Crimes Against Society","13","13","1,965"
"Dolores County","2017","Crimes Against Person","19","15","2,047"
"Dolores County","2017","Crimes Against Property","30","30","2,047"
"Dolores County","2017","Crimes Against Society","6","6","2,047"
"Douglas County","2008","Crimes Against Person","260","223","286,650"
"Douglas County","2008","Crimes Against Property","2,154","2,152","286,650"
"Douglas County","2008","Crimes Against Society","268","268","286,650"
"Douglas County","2009","Crimes Against Person","261","215","295,015"
"Douglas County","2009","Crimes Against Property","1,711","1,708","295,015"
"Douglas County","2009","Crimes Against Society","380","380","295,015"
"Douglas County","2010","Crimes Against Person","201","182","285,320"
"Douglas County","2010","Crimes Against Property","1,663","1,663","285,320"
"Douglas County","2010","Crimes Against Society","320","320","285,320"
"Douglas County","2011","Crimes Against Person","252","218","290,290"
"Douglas County","2011","Crimes Against Property","1,767","1,767","290,290"
"Douglas County","2011","Crimes Against Society","403","403","290,290"
"Douglas County","2012","Crimes Against Person","1,229","1,047","296,058"
"Douglas County","2012","Crimes Against Property","5,775","5,774","296,058"
"Douglas County","2012","Crimes Against Society","1,315","1,315","296,058"
"Douglas County","2013","Crimes Against Person","1,078","924","303,759"
"Douglas County","2013","Crimes Against Property","5,583","5,577","303,759"
"Douglas County","2013","Crimes Against Society","941","941","303,759"
"Douglas County","2014","Crimes Against Person","1,230","1,042","312,386"
"Douglas County","2014","Crimes Against Property","6,048","6,033","312,386"
"Douglas County","2014","Crimes Against Society","773","773","312,386"
"Douglas County","2015","Crimes Against Person","1,521","1,323","322,839"
"Douglas County","2015","Crimes Against Property","7,975","7,962","322,839"
"Douglas County","2015","Crimes Against Society","925","925","322,839"
"Douglas County","2016","Crimes Against Person","1,817","1,569","322,839"
"Douglas County","2016","Crimes Against Property","8,826","8,815","322,839"
"Douglas County","2016","Crimes Against Society","1,179","1,179","322,839"
"Douglas County","2017","Crimes Against Person","1,830","1,581","333,984"
"Douglas County","2017","Crimes Against Property","9,478","9,472","333,984"
"Douglas County","2017","Crimes Against Society","1,529","1,529","333,984"
"Eagle County","2008","Crimes Against Person","404","342","53,578"
"Eagle County","2008","Crimes Against Property","2,572","2,572","53,578"
"Eagle County","2008","Crimes Against Society","462","462","53,578"
"Eagle County","2009","Crimes Against Person","276","236","54,584"
"Eagle County","2009","Crimes Against Property","2,222","2,221","54,584"
"Eagle County","2009","Crimes Against Society","301","301","54,584"
"Eagle County","2010","Crimes Against Person","309","258","53,128"
"Eagle County","2010","Crimes Against Property","2,005","2,005","53,128"
"Eagle County","2010","Crimes Against Society","409","409","53,128"
"Eagle County","2011","Crimes Against Person","281","250","54,053"
"Eagle County","2011","Crimes Against Property","1,761","1,761","54,053"
"Eagle County","2011","Crimes Against Society","430","430","54,053"
"Eagle County","2012","Crimes Against Person","298","273","53,513"
"Eagle County","2012","Crimes Against Property","1,543","1,542","53,513"
"Eagle County","2012","Crimes Against Society","527","527","53,513"
"Eagle County","2013","Crimes Against Person","282","256","53,069"
"Eagle County","2013","Crimes Against Property","1,604","1,600","53,069"
"Eagle County","2013","Crimes Against Society","212","212","53,069"
"Eagle County","2014","Crimes Against Person","365","320","54,826"
"Eagle County","2014","Crimes Against Property","1,699","1,698","54,826"
"Eagle County","2014","Crimes Against Society","217","217","54,826"
"Eagle County","2015","Crimes Against Person","411","357","55,332"
"Eagle County","2015","Crimes Against Property","1,691","1,685","55,332"
"Eagle County","2015","Crimes Against Society","240","240","55,332"
"Eagle County","2016","Crimes Against Person","355","320","55,332"
"Eagle County","2016","Crimes Against Property","1,532","1,530","55,332"
"Eagle County","2016","Crimes Against Society","192","192","55,332"
"Eagle County","2017","Crimes Against Person","358","305","49,052"
"Eagle County","2017","Crimes Against Property","1,460","1,455","49,052"
"Eagle County","2017","Crimes Against Society","178","178","49,052"
"Elbert County","2008","Crimes Against Person","9","8","23,248"
"Elbert County","2008","Crimes Against Property","88","88","23,248"
"Elbert County","2008","Crimes Against Society","30","30","23,248"
"Elbert County","2009","Crimes Against Person","15","14","23,449"
"Elbert County","2009","Crimes Against Property","72","72","23,449"
"Elbert County","2009","Crimes Against Society","16","16","23,449"
"Elbert County","2010","Crimes Against Person","23","17","23,080"
"Elbert County","2010","Crimes Against Property","62","62","23,080"
"Elbert County","2010","Crimes Against Society","15","15","23,080"
"Elbert County","2011","Crimes Against Person","8","7","23,483"
"Elbert County","2011","Crimes Against Property","54","54","23,483"
"Elbert County","2011","Crimes Against Society","7","7","23,483"
"Elbert County","2012","Crimes Against Person","61","58","23,506"
"Elbert County","2012","Crimes Against Property","177","177","23,506"
"Elbert County","2012","Crimes Against Society","32","32","23,506"
"Elbert County","2013","Crimes Against Person","24","20","23,664"
"Elbert County","2013","Crimes Against Property","41","41","23,664"
"Elbert County","2013","Crimes Against Society","24","24","23,664"
"Elbert County","2014","Crimes Against Person","19","19","24,047"
"Elbert County","2014","Crimes Against Property","29","29","24,047"
"Elbert County","2014","Crimes Against Society","32","32","24,047"
"Elbert County","2015","Crimes Against Person","33","24","24,565"
"Elbert County","2015","Crimes Against Property","28","28","24,565"
"Elbert County","2015","Crimes Against Society","11","11","24,565"
"Elbert County","2016","Crimes Against Person","19","17","24,565"
"Elbert County","2016","Crimes Against Property","13","13","24,565"
"Elbert County","2016","Crimes Against Society","10","10","24,565"
"Elbert County","2017","Crimes Against Person","74","53","24,766"
"Elbert County","2017","Crimes Against Property","21","21","24,766"
"Elbert County","2017","Crimes Against Society","32","32","24,766"
"El Paso County","2008","Crimes Against Person","5,422","4,942","596,785"
"El Paso County","2008","Crimes Against Property","33,187","33,126","596,785"
"El Paso County","2008","Crimes Against Society","3,890","3,890","596,785"
"El Paso County","2009","Crimes Against Person","5,448","4,957","606,312"
"El Paso County","2009","Crimes Against Property","30,295","30,249","606,312"
"El Paso County","2009","Crimes Against Society","3,590","3,590","606,312"
"El Paso County","2010","Crimes Against Person","5,314","4,888","622,291"
"El Paso County","2010","Crimes Against Property","32,649","32,595","622,291"
"El Paso County","2010","Crimes Against Society","3,641","3,641","622,291"
"El Paso County","2011","Crimes Against Person","5,503","4,949","633,133"
"El Paso County","2011","Crimes Against Property","30,943","30,905","633,133"
"El Paso County","2011","Crimes Against Society","3,087","3,087","633,133"
"El Paso County","2012","Crimes Against Person","5,492","4,984","645,802"
"El Paso County","2012","Crimes Against Property","34,720","34,665","645,802"
"El Paso County","2012","Crimes Against Society","3,089","3,089","645,802"
"El Paso County","2013","Crimes Against Person","5,624","5,090","655,331"
"El Paso County","2013","Crimes Against Property","36,766","36,709","655,331"
"El Paso County","2013","Crimes Against Society","2,556","2,556","655,331"
"El Paso County","2014","Crimes Against Person","6,242","5,601","666,136"
"El Paso County","2014","Crimes Against Property","33,929","33,875","666,136"
"El Paso County","2014","Crimes Against Society","3,230","3,230","666,136"
"El Paso County","2015","Crimes Against Person","6,661","5,948","675,511"
"El Paso County","2015","Crimes Against Property","33,191","33,131","675,511"
"El Paso County","2015","Crimes Against Society","3,369","3,369","675,511"
"El Paso County","2016","Crimes Against Person","6,668","5,959","675,511"
"El Paso County","2016","Crimes Against Property","33,232","33,150","675,511"
"El Paso County","2016","Crimes Against Society","3,747","3,747","675,511"
"El Paso County","2017","Crimes Against Person","6,898","6,105","696,492"
"El Paso County","2017","Crimes Against Property","30,490","30,417","696,492"
"El Paso County","2017","Crimes Against Society","4,133","4,133","696,492"
"Fremont County","2008","Crimes Against Person","470","398","47,559"
"Fremont County","2008","Crimes Against Property","1,579","1,578","47,559"
"Fremont County","2008","Crimes Against Society","195","195","47,559"
"Fremont County","2009","Crimes Against Person","444","383","47,475"
"Fremont County","2009","Crimes Against Property","1,210","1,210","47,475"
"Fremont County","2009","Crimes Against Society","216","216","47,475"
"Fremont County","2010","Crimes Against Person","411","363","46,824"
"Fremont County","2010","Crimes Against Property","1,214","1,213","46,824"
"Fremont County","2010","Crimes Against Society","211","211","46,824"
"Fremont County","2011","Crimes Against Person","416","359","47,640"
"Fremont County","2011","Crimes Against Property","1,188","1,186","47,640"
"Fremont County","2011","Crimes Against Society","212","212","47,640"
"Fremont County","2012","Crimes Against Person","569","468","48,002"
"Fremont County","2012","Crimes Against Property","1,361","1,359","48,002"
"Fremont County","2012","Crimes Against Society","244","244","48,002"
"Fremont County","2013","Crimes Against Person","496","415","47,061"
"Fremont County","2013","Crimes Against Property","1,352","1,352","47,061"
"Fremont County","2013","Crimes Against Society","191","191","47,061"
"Fremont County","2014","Crimes Against Person","541","456","46,611"
"Fremont County","2014","Crimes Against Property","1,255","1,253","46,611"
"Fremont County","2014","Crimes Against Society","218","218","46,611"
"Fremont County","2015","Crimes Against Person","547","456","46,580"
"Fremont County","2015","Crimes Against Property","1,237","1,232","46,580"
"Fremont County","2015","Crimes Against Society","210","210","46,580"
"Fremont County","2016","Crimes Against Person","216","189","46,580"
"Fremont County","2016","Crimes Against Property","481","482","46,580"
"Fremont County","2016","Crimes Against Society","200","200","46,580"
"Fremont County","2017","Crimes Against Person","579","515","47,369"
"Fremont County","2017","Crimes Against Property","1,547","1,541","47,369"
"Fremont County","2017","Crimes Against Society","362","362","47,369"
"Garfield County","2008","Crimes Against Person","298","261","54,974"
"Garfield County","2008","Crimes Against Property","1,166","1,165","54,974"
"Garfield County","2008","Crimes Against Society","228","228","54,974"
"Garfield County","2009","Crimes Against Person","497","427","56,932"
"Garfield County","2009","Crimes Against Property","1,701","1,698","56,932"
"Garfield County","2009","Crimes Against Society","358","358","56,932"
"Garfield County","2010","Crimes Against Person","411","354","56,389"
"Garfield County","2010","Crimes Against Property","1,484","1,481","56,389"
"Garfield County","2010","Crimes Against Society","302","302","56,389"
"Garfield County","2011","Crimes Against Person","531","459","57,371"
"Garfield County","2011","Crimes Against Property","1,614","1,613","57,371"
"Garfield County","2011","Crimes Against Society","377","377","57,371"
"Garfield County","2012","Crimes Against Person","463","414","57,048"
"Garfield County","2012","Crimes Against Property","1,732","1,731","57,048"
"Garfield County","2012","Crimes Against Society","332","332","57,048"
"Garfield County","2013","Crimes Against Person","530","476","57,598"
"Garfield County","2013","Crimes Against Property","1,826","1,823","57,598"
"Garfield County","2013","Crimes Against Society","197","197","57,598"
"Garfield County","2014","Crimes Against Person","491","433","57,939"
"Garfield County","2014","Crimes Against Property","1,715","1,713","57,939"
"Garfield County","2014","Crimes Against Society","186","186","57,939"
"Garfield County","2015","Crimes Against Person","482","443","58,026"
"Garfield County","2015","Crimes Against Property","2,084","2,083","58,026"
"Garfield County","2015","Crimes Against Society","292","292","58,026"
"Garfield County","2016","Crimes Against Person","601","535","58,026"
"Garfield County","2016","Crimes Against Property","1,827","1,826","58,026"
"Garfield County","2016","Crimes Against Society","361","361","58,026"
"Garfield County","2017","Crimes Against Person","741","630","59,145"
"Garfield County","2017","Crimes Against Property","2,043","2,042","59,145"
"Garfield County","2017","Crimes Against Society","511","511","59,145"
"Gilpin County","2008","Crimes Against Person","43","41","5,130"
"Gilpin County","2008","Crimes Against Property","1,139","1,139","5,130"
"Gilpin County","2008","Crimes Against Society","134","134","5,130"
"Gilpin County","2009","Crimes Against Person","67","60","5,201"
"Gilpin County","2009","Crimes Against Property","1,202","1,202","5,201"
"Gilpin County","2009","Crimes Against Society","123","123","5,201"
"Gilpin County","2010","Crimes Against Person","68","63","5,441"
"Gilpin County","2010","Crimes Against Property","1,106","1,106","5,441"
"Gilpin County","2010","Crimes Against Society","163","163","5,441"
"Gilpin County","2011","Crimes Against Person","69","55","5,536"
"Gilpin County","2011","Crimes Against Property","975","975","5,536"
"Gilpin County","2011","Crimes Against Society","226","226","5,536"
"Gilpin County","2012","Crimes Against Person","46","43","5,543"
"Gilpin County","2012","Crimes Against Property","1,095","1,095","5,543"
"Gilpin County","2012","Crimes Against Society","233","233","5,543"
"Gilpin County","2013","Crimes Against Person","74","71","5,536"
"Gilpin County","2013","Crimes Against Property","1,316","1,315","5,536"
"Gilpin County","2013","Crimes Against Society","122","122","5,536"
"Gilpin County","2014","Crimes Against Person","93","80","5,667"
"Gilpin County","2014","Crimes Against Property","1,353","1,350","5,667"
"Gilpin County","2014","Crimes Against Society","93","93","5,667"
"Gilpin County","2015","Crimes Against Person","73","66","5,975"
"Gilpin County","2015","Crimes Against Property","1,147","1,147","5,975"
"Gilpin County","2015","Crimes Against Society","137","137","5,975"
"Gilpin County","2016","Crimes Against Person","71","66","5,975"
"Gilpin County","2016","Crimes Against Property","968","968","5,975"
"Gilpin County","2016","Crimes Against Society","105","105","5,975"
"Gilpin County","2017","Crimes Against Person","99","94","5,992"
"Gilpin County","2017","Crimes Against Property","898","898","5,992"
"Gilpin County","2017","Crimes Against Society","189","189","5,992"
"Grand County","2008","Crimes Against Person","","","15,735"
"Grand County","2008","Crimes Against Property","","","15,735"
"Grand County","2008","Crimes Against Society","","","15,735"
"Grand County","2009","Crimes Against Person","","","14,245"
"Grand County","2009","Crimes Against Property","","","14,245"
"Grand County","2009","Crimes Against Society","","","14,245"
"Grand County","2010","Crimes Against Person","","","14,718"
"Grand County","2010","Crimes Against Property","","","14,718"
"Grand County","2010","Crimes Against Society","","","14,718"
"Grand County","2011","Crimes Against Person","","","15,134"
"Grand County","2011","Crimes Against Property","","","15,134"
"Grand County","2011","Crimes Against Society","","","15,134"
"Grand County","2012","Crimes Against Person","24","19","14,749"
"Grand County","2012","Crimes Against Property","77","77","14,749"
"Grand County","2012","Crimes Against Society","32","32","14,749"
"Grand County","2013","Crimes Against Person","24","22","14,095"
"Grand County","2013","Crimes Against Property","88","88","14,095"
"Grand County","2013","Crimes Against Society","10","10","14,095"
"Grand County","2014","Crimes Against Person","64","60","14,249"
"Grand County","2014","Crimes Against Property","221","221","14,249"
"Grand County","2014","Crimes Against Society","19","19","14,249"
"Grand County","2015","Crimes Against Person","46","43","14,542"
"Grand County","2015","Crimes Against Property","266","266","14,542"
"Grand County","2015","Crimes Against Society","17","17","14,542"
"Grand County","2016","Crimes Against Person","42","38","14,542"
"Grand County","2016","Crimes Against Property","190","190","14,542"
"Grand County","2016","Crimes Against Society","12","12","14,542"
"Grand County","2017","Crimes Against Person","41","41","12,700"
"Grand County","2017","Crimes Against Property","201","201","12,700"
"Grand County","2017","Crimes Against Society","25","25","12,700"
"Gunnison County","2008","Crimes Against Person","158","137","15,108"
"Gunnison County","2008","Crimes Against Property","593","593","15,108"
"Gunnison County","2008","Crimes Against Society","136","136","15,108"
"Gunnison County","2009","Crimes Against Person","148","116","15,305"
"Gunnison County","2009","Crimes Against Property","729","729","15,305"
"Gunnison County","2009","Crimes Against Society","115","115","15,305"
"Gunnison County","2010","Crimes Against Person","117","99","15,324"
"Gunnison County","2010","Crimes Against Property","632","632","15,324"
"Gunnison County","2010","Crimes Against Society","112","112","15,324"
"Gunnison County","2011","Crimes Against Person","131","108","15,591"
"Gunnison County","2011","Crimes Against Property","570","565","15,591"
"Gunnison County","2011","Crimes Against Society","90","90","15,591"
"Gunnison County","2012","Crimes Against Person","163","137","15,621"
"Gunnison County","2012","Crimes Against Property","476","476","15,621"
"Gunnison County","2012","Crimes Against Society","82","82","15,621"
"Gunnison County","2013","Crimes Against Person","132","105","15,602"
"Gunnison County","2013","Crimes Against Property","434","434","15,602"
"Gunnison County","2013","Crimes Against Society","48","48","15,602"
"Gunnison County","2014","Crimes Against Person","183","143","15,628"
"Gunnison County","2014","Crimes Against Property","355","355","15,628"
"Gunnison County","2014","Crimes Against Society","56","56","15,628"
"Gunnison County","2015","Crimes Against Person","143","118","15,873"
"Gunnison County","2015","Crimes Against Property","385","383","15,873"
"Gunnison County","2015","Crimes Against Society","72","72","15,873"
"Gunnison County","2016","Crimes Against Person","157","126","15,873"
"Gunnison County","2016","Crimes Against Property","377","377","15,873"
"Gunnison County","2016","Crimes Against Society","95","95","15,873"
"Gunnison County","2017","Crimes Against Person","192","157","16,528"
"Gunnison County","2017","Crimes Against Property","353","350","16,528"
"Gunnison County","2017","Crimes Against Society","124","124","16,528"
"Hinsdale County","2008","Crimes Against Person","1","1","846"
"Hinsdale County","2008","Crimes Against Property","13","13","846"
"Hinsdale County","2008","Crimes Against Society","","","846"
"Hinsdale County","2009","Crimes Against Person","4","4","847"
"Hinsdale County","2009","Crimes Against Property","13","13","847"
"Hinsdale County","2009","Crimes Against Society","","","847"
"Hinsdale County","2010","Crimes Against Person","1","1","843"
"Hinsdale County","2010","Crimes Against Property","22","22","843"
"Hinsdale County","2010","Crimes Against Society","","","843"
"Hinsdale County","2011","Crimes Against Person","10","8","858"
"Hinsdale County","2011","Crimes Against Property","15","15","858"
"Hinsdale County","2011","Crimes Against Society","1","1","858"
"Hinsdale County","2012","Crimes Against Person","1","1","841"
"Hinsdale County","2012","Crimes Against Property","15","15","841"
"Hinsdale County","2012","Crimes Against Society","2","2","841"
"Hinsdale County","2013","Crimes Against Person","2","2","804"
"Hinsdale County","2013","Crimes Against Property","9","9","804"
"Hinsdale County","2013","Crimes Against Society","","","804"
"Hinsdale County","2014","Crimes Against Person","","","810"
"Hinsdale County","2014","Crimes Against Property","8","8","810"
"Hinsdale County","2014","Crimes Against Society","","","810"
"Hinsdale County","2015","Crimes Against Person","1","1","775"
"Hinsdale County","2015","Crimes Against Property","9","9","775"
"Hinsdale County","2015","Crimes Against Society","","","775"
"Hinsdale County","2016","Crimes Against Person","6","4","775"
"Hinsdale County","2016","Crimes Against Property","7","7","775"
"Hinsdale County","2016","Crimes Against Society","2","2","775"
"Hinsdale County","2017","Crimes Against Person","2","2","776"
"Hinsdale County","2017","Crimes Against Property","9","9","776"
"Hinsdale County","2017","Crimes Against Society","","","776"
"Huerfano County","2008","Crimes Against Person","41","37","7,844"
"Huerfano County","2008","Crimes Against Property","107","107","7,844"
"Huerfano County","2008","Crimes Against Society","23","23","7,844"
"Huerfano County","2009","Crimes Against Person","13","10","7,964"
"Huerfano County","2009","Crimes Against Property","12","12","7,964"
"Huerfano County","2009","Crimes Against Society","4","4","7,964"
"Huerfano County","2010","Crimes Against Person","51","46","6,711"
"Huerfano County","2010","Crimes Against Property","200","200","6,711"
"Huerfano County","2010","Crimes Against Society","9","9","6,711"
"Huerfano County","2011","Crimes Against Person","103","81","6,828"
"Huerfano County","2011","Crimes Against Property","221","221","6,828"
"Huerfano County","2011","Crimes Against Society","79","79","6,828"
"Huerfano County","2012","Crimes Against Person","135","121","6,610"
"Huerfano County","2012","Crimes Against Property","299","293","6,610"
"Huerfano County","2012","Crimes Against Society","27","27","6,610"
"Huerfano County","2013","Crimes Against Person","146","128","6,620"
"Huerfano County","2013","Crimes Against Property","234","234","6,620"
"Huerfano County","2013","Crimes Against Society","11","11","6,620"
"Huerfano County","2014","Crimes Against Person","153","130","6,520"
"Huerfano County","2014","Crimes Against Property","189","189","6,520"
"Huerfano County","2014","Crimes Against Society","17","17","6,520"
"Huerfano County","2015","Crimes Against Person","182","154","6,435"
"Huerfano County","2015","Crimes Against Property","229","229","6,435"
"Huerfano County","2015","Crimes Against Society","24","24","6,435"
"Huerfano County","2016","Crimes Against Person","200","174","6,435"
"Huerfano County","2016","Crimes Against Property","319","319","6,435"
"Huerfano County","2016","Crimes Against Society","25","25","6,435"
"Huerfano County","2017","Crimes Against Person","81","65","9,610"
"Huerfano County","2017","Crimes Against Property","149","147","9,610"
"Huerfano County","2017","Crimes Against Society","28","28","9,610"
"Jackson County","2008","Crimes Against Person","7","7","1,359"
"Jackson County","2008","Crimes Against Property","9","9","1,359"
"Jackson County","2008","Crimes Against Society","2","2","1,359"
"Jackson County","2009","Crimes Against Person","6","3","1,325"
"Jackson County","2009","Crimes Against Property","24","24","1,325"
"Jackson County","2009","Crimes Against Society","3","3","1,325"
"Jackson County","2010","Crimes Against Person","3","3","1,394"
"Jackson County","2010","Crimes Against Property","15","15","1,394"
"Jackson County","2010","Crimes Against Society","2","2","1,394"
"Jackson County","2011","Crimes Against Person","","","1,418"
"Jackson County","2011","Crimes Against Property","10","10","1,418"
"Jackson County","2011","Crimes Against Society","1","1","1,418"
"Jackson County","2012","Crimes Against Person","6","6","1,389"
"Jackson County","2012","Crimes Against Property","7","7","1,389"
"Jackson County","2012","Crimes Against Society","1","1","1,389"
"Jackson County","2013","Crimes Against Person","4","4","1,344"
"Jackson County","2013","Crimes Against Property","10","10","1,344"
"Jackson County","2013","Crimes Against Society","","","1,344"
"Jackson County","2014","Crimes Against Person","1","1","1,369"
"Jackson County","2014","Crimes Against Property","2","2","1,369"
"Jackson County","2014","Crimes Against Society","","","1,369"
"Jackson County","2015","Crimes Against Person","","","1,404"
"Jackson County","2015","Crimes Against Property","1","1","1,404"
"Jackson County","2015","Crimes Against Society","","","1,404"
"Jackson County","2016","Crimes Against Person","5","5","1,404"
"Jackson County","2016","Crimes Against Property","6","6","1,404"
"Jackson County","2016","Crimes Against Society","","","1,404"
"Jackson County","2017","Crimes Against Person","6","6","1,348"
"Jackson County","2017","Crimes Against Property","9","9","1,348"
"Jackson County","2017","Crimes Against Society","","","1,348"
"Jefferson County","2008","Crimes Against Person","4,651","4,100","486,481"
"Jefferson County","2008","Crimes Against Property","22,155","22,129","486,481"
"Jefferson County","2008","Crimes Against Society","4,592","4,592","486,481"
"Jefferson County","2009","Crimes Against Person","4,646","4,109","491,138"
"Jefferson County","2009","Crimes Against Property","21,539","21,514","491,138"
"Jefferson County","2009","Crimes Against Society","3,887","3,887","491,138"
"Jefferson County","2010","Crimes Against Person","4,636","4,176","492,316"
"Jefferson County","2010","Crimes Against Property","20,746","20,727","492,316"
"Jefferson County","2010","Crimes Against Society","3,475","3,475","492,316"
"Jefferson County","2011","Crimes Against Person","4,582","4,181","500,892"
"Jefferson County","2011","Crimes Against Property","19,773","19,763","500,892"
"Jefferson County","2011","Crimes Against Society","3,580","3,580","500,892"
"Jefferson County","2012","Crimes Against Person","4,560","4,126","504,143"
"Jefferson County","2012","Crimes Against Property","20,826","20,814","504,143"
"Jefferson County","2012","Crimes Against Society","3,283","3,283","504,143"
"Jefferson County","2013","Crimes Against Person","4,132","3,784","509,037"
"Jefferson County","2013","Crimes Against Property","21,045","21,034","509,037"
"Jefferson County","2013","Crimes Against Society","2,445","2,445","509,037"
"Jefferson County","2014","Crimes Against Person","4,200","3,834","515,493"
"Jefferson County","2014","Crimes Against Property","20,682","20,665","515,493"
"Jefferson County","2014","Crimes Against Society","2,927","2,927","515,493"
"Jefferson County","2015","Crimes Against Person","4,715","4,295","522,599"
"Jefferson County","2015","Crimes Against Property","23,298","23,268","522,599"
"Jefferson County","2015","Crimes Against Society","3,184","3,184","522,599"
"Jefferson County","2016","Crimes Against Person","5,083","4,535","522,599"
"Jefferson County","2016","Crimes Against Property","25,376","25,343","522,599"
"Jefferson County","2016","Crimes Against Society","3,519","3,519","522,599"
"Jefferson County","2017","Crimes Against Person","5,413","4,846","531,704"
"Jefferson County","2017","Crimes Against Property","25,311","25,294","531,704"
"Jefferson County","2017","Crimes Against Society","4,201","4,201","531,704"
"Kiowa County","2008","Crimes Against Person","1","1","1,302"
"Kiowa County","2008","Crimes Against Property","1","1","1,302"
"Kiowa County","2008","Crimes Against Society","","","1,302"
"Kiowa County","2009","Crimes Against Person","1","1","1,294"
"Kiowa County","2009","Crimes Against Property","1","1","1,294"
"Kiowa County","2009","Crimes Against Society","","","1,294"
"Kiowa County","2010","Crimes Against Person","5","5","1,398"
"Kiowa County","2010","Crimes Against Property","1","1","1,398"
"Kiowa County","2010","Crimes Against Society","1","1","1,398"
"Kiowa County","2011","Crimes Against Person","4","4","1,422"
"Kiowa County","2011","Crimes Against Property","1","1","1,422"
"Kiowa County","2011","Crimes Against Society","2","2","1,422"
"Kiowa County","2012","Crimes Against Person","4","4","1,453"
"Kiowa County","2012","Crimes Against Property","2","2","1,453"
"Kiowa County","2012","Crimes Against Society","3","3","1,453"
"Kiowa County","2013","Crimes Against Person","1","1","1,470"
"Kiowa County","2013","Crimes Against Property","3","3","1,470"
"Kiowa County","2013","Crimes Against Society","4","4","1,470"
"Kiowa County","2014","Crimes Against Person","","","1,439"
"Kiowa County","2014","Crimes Against Property","","","1,439"
"Kiowa County","2014","Crimes Against Society","","","1,439"
"Kiowa County","2015","Crimes Against Person","","","1,409"
"Kiowa County","2015","Crimes Against Property","","","1,409"
"Kiowa County","2015","Crimes Against Society","","","1,409"
"Kiowa County","2016","Crimes Against Person","","","1,409"
"Kiowa County","2016","Crimes Against Property","","","1,409"
"Kiowa County","2016","Crimes Against Society","","","1,409"
"Kiowa County","2017","Crimes Against Person","","","1,365"
"Kiowa County","2017","Crimes Against Property","","","1,365"
"Kiowa County","2017","Crimes Against Society","","","1,365"
"Kit Carson County","2008","Crimes Against Person","70","58","7,927"
"Kit Carson County","2008","Crimes Against Property","230","230","7,927"
"Kit Carson County","2008","Crimes Against Society","33","33","7,927"
"Kit Carson County","2009","Crimes Against Person","72","66","7,842"
"Kit Carson County","2009","Crimes Against Property","209","209","7,842"
"Kit Carson County","2009","Crimes Against Society","30","30","7,842"
"Kit Carson County","2010","Crimes Against Person","54","49","8,270"
"Kit Carson County","2010","Crimes Against Property","201","201","8,270"
"Kit Carson County","2010","Crimes Against Society","12","12","8,270"
"Kit Carson County","2011","Crimes Against Person","65","53","8,414"
"Kit Carson County","2011","Crimes Against Property","160","159","8,414"
"Kit Carson County","2011","Crimes Against Society","21","21","8,414"
"Kit Carson County","2012","Crimes Against Person","71","64","8,255"
"Kit Carson County","2012","Crimes Against Property","193","193","8,255"
"Kit Carson County","2012","Crimes Against Society","49","49","8,255"
"Kit Carson County","2013","Crimes Against Person","75","66","8,094"
"Kit Carson County","2013","Crimes Against Property","232","232","8,094"
"Kit Carson County","2013","Crimes Against Society","41","41","8,094"
"Kit Carson County","2014","Crimes Against Person","79","72","8,032"
"Kit Carson County","2014","Crimes Against Property","207","207","8,032"
"Kit Carson County","2014","Crimes Against Society","35","35","8,032"
"Kit Carson County","2015","Crimes Against Person","67","54","8,061"
"Kit Carson County","2015","Crimes Against Property","225","225","8,061"
